Tipo de Unidade,Unidade,Categoria,racacor,Total
A - Ensino e Pesquisa,EACH,Graduação,Amar,263
A - Ensino e Pesquisa,EACH,Graduação,Bran,2646
A - Ensino e Pesquisa,EACH,Graduação,Indig,8
A - Ensino e Pesquisa,EACH,Graduação,Pard,962
A - Ensino e Pesquisa,EACH,Graduação,Pret,339
A - Ensino e Pesquisa,EACH,Graduação,N/I,330
A - Ensino e Pesquisa,EACH,Pós-Graduação,Amar,9
A - Ensino e Pesquisa,EACH,Pós-Graduação,Bran,227
A - Ensino e Pesquisa,EACH,Pós-Graduação,Indig,2
A - Ensino e Pesquisa,EACH,Pós-Graduação,Pard,47
A - Ensino e Pesquisa,EACH,Pós-Graduação,Pret,32
A - Ensino e Pesquisa,EACH,Pós-Graduação,N/I,1138
A - Ensino e Pesquisa,EACH,Pós-Doutorando,Amar,0
A - Ensino e Pesquisa,EACH,Pós-Doutorando,Bran,10
A - Ensino e Pesquisa,EACH,Pós-Doutorando,Indig,0
A - Ensino e Pesquisa,EACH,Pós-Doutorando,Pard,0
A - Ensino e Pesquisa,EACH,Pós-Doutorando,Pret,0
A - Ensino e Pesquisa,EACH,Pós-Doutorando,N/I,59
A - Ensino e Pesquisa,ECA,Graduação,Amar,101
A - Ensino e Pesquisa,ECA,Graduação,Bran,1492
A - Ensino e Pesquisa,ECA,Graduação,Indig,4
A - Ensino e Pesquisa,ECA,Graduação,Pard,412
A - Ensino e Pesquisa,ECA,Graduação,Pret,148
A - Ensino e Pesquisa,ECA,Graduação,N/I,142
A - Ensino e Pesquisa,ECA,Pós-Graduação,Amar,1
A - Ensino e Pesquisa,ECA,Pós-Graduação,Bran,47
A - Ensino e Pesquisa,ECA,Pós-Graduação,Indig,0
A - Ensino e Pesquisa,ECA,Pós-Graduação,Pard,4
A - Ensino e Pesquisa,ECA,Pós-Graduação,Pret,1
A - Ensino e Pesquisa,ECA,Pós-Graduação,N/I,1164
A - Ensino e Pesquisa,ECA,Pós-Doutorando,Amar,0
A - Ensino e Pesquisa,ECA,Pós-Doutorando,Bran,14
A - Ensino e Pesquisa,ECA,Pós-Doutorando,Indig,0
A - Ensino e Pesquisa,ECA,Pós-Doutorando,Pard,2
A - Ensino e Pesquisa,ECA,Pós-Doutorando,Pret,1
A - Ensino e Pesquisa,ECA,Pós-Doutorando,N/I,80
A - Ensino e Pesquisa,EE,Graduação,Amar,26
A - Ensino e Pesquisa,EE,Graduação,Bran,292
A - Ensino e Pesquisa,EE,Graduação,Indig,1
A - Ensino e Pesquisa,EE,Graduação,Pard,101
A - Ensino e Pesquisa,EE,Graduação,Pret,29
A - Ensino e Pesquisa,EE,Graduação,N/I,2
A - Ensino e Pesquisa,EE,Pós-Graduação,Amar,1
A - Ensino e Pesquisa,EE,Pós-Graduação,Bran,153
A - Ensino e Pesquisa,EE,Pós-Graduação,Indig,0
A - Ensino e Pesquisa,EE,Pós-Graduação,Pard,37
A - Ensino e Pesquisa,EE,Pós-Graduação,Pret,13
A - Ensino e Pesquisa,EE,Pós-Graduação,N/I,160
A - Ensino e Pesquisa,EE,Pós-Doutorando,Amar,1
A - Ensino e Pesquisa,EE,Pós-Doutorando,Bran,11
A - Ensino e Pesquisa,EE,Pós-Doutorando,Indig,0
A - Ensino e Pesquisa,EE,Pós-Doutorando,Pard,0
A - Ensino e Pesquisa,EE,Pós-Doutorando,Pret,0
A - Ensino e Pesquisa,EE,Pós-Doutorando,N/I,11
A - Ensino e Pesquisa,EEFE,Graduação,Amar,26
A - Ensino e Pesquisa,EEFE,Graduação,Bran,325
A - Ensino e Pesquisa,EEFE,Graduação,Indig,1
A - Ensino e Pesquisa,EEFE,Graduação,Pard,78
A - Ensino e Pesquisa,EEFE,Graduação,Pret,28
A - Ensino e Pesquisa,EEFE,Graduação,N/I,34
A - Ensino e Pesquisa,EEFE,Pós-Graduação,Amar,0
A - Ensino e Pesquisa,EEFE,Pós-Graduação,Bran,7
A - Ensino e Pesquisa,EEFE,Pós-Graduação,Indig,0
A - Ensino e Pesquisa,EEFE,Pós-Graduação,Pard,1
A - Ensino e Pesquisa,EEFE,Pós-Graduação,Pret,1
A - Ensino e Pesquisa,EEFE,Pós-Graduação,N/I,153
A - Ensino e Pesquisa,EEFE,Pós-Doutorando,Amar,0
A - Ensino e Pesquisa,EEFE,Pós-Doutorando,Bran,8
A - Ensino e Pesquisa,EEFE,Pós-Doutorando,Indig,0
A - Ensino e Pesquisa,EEFE,Pós-Doutorando,Pard,1
A - Ensino e Pesquisa,EEFE,Pós-Doutorando,Pret,0
A - Ensino e Pesquisa,EEFE,Pós-Doutorando,N/I,10
A - Ensino e Pesquisa,EEFERP,Graduação,Amar,3
A - Ensino e Pesquisa,EEFERP,Graduação,Bran,187
A - Ensino e Pesquisa,EEFERP,Graduação,Indig,0
A - Ensino e Pesquisa,EEFERP,Graduação,Pard,46
A - Ensino e Pesquisa,EEFERP,Graduação,Pret,19
A - Ensino e Pesquisa,EEFERP,Graduação,N/I,16
A - Ensino e Pesquisa,EEFERP,Pós-Graduação,Amar,0
A - Ensino e Pesquisa,EEFERP,Pós-Graduação,Bran,11
A - Ensino e Pesquisa,EEFERP,Pós-Graduação,Indig,0
A - Ensino e Pesquisa,EEFERP,Pós-Graduação,Pard,2
A - Ensino e Pesquisa,EEFERP,Pós-Graduação,Pret,0
A - Ensino e Pesquisa,EEFERP,Pós-Graduação,N/I,69
A - Ensino e Pesquisa,EEFERP,Pós-Doutorando,Amar,0
A - Ensino e Pesquisa,EEFERP,Pós-Doutorando,Bran,2
A - Ensino e Pesquisa,EEFERP,Pós-Doutorando,Indig,0
A - Ensino e Pesquisa,EEFERP,Pós-Doutorando,Pard,0
A - Ensino e Pesquisa,EEFERP,Pós-Doutorando,Pret,0
A - Ensino e Pesquisa,EEFERP,Pós-Doutorando,N/I,3
A - Ensino e Pesquisa,EEL,Graduação,Amar,107
A - Ensino e Pesquisa,EEL,Graduação,Bran,1656
A - Ensino e Pesquisa,EEL,Graduação,Indig,1
A - Ensino e Pesquisa,EEL,Graduação,Pard,319
A - Ensino e Pesquisa,EEL,Graduação,Pret,57
A - Ensino e Pesquisa,EEL,Graduação,N/I,45
A - Ensino e Pesquisa,EEL,Pós-Graduação,Amar,0
A - Ensino e Pesquisa,EEL,Pós-Graduação,Bran,10
A - Ensino e Pesquisa,EEL,Pós-Graduação,Indig,0
A - Ensino e Pesquisa,EEL,Pós-Graduação,Pard,1
A - Ensino e Pesquisa,EEL,Pós-Graduação,Pret,1
A - Ensino e Pesquisa,EEL,Pós-Graduação,N/I,325
A - Ensino e Pesquisa,EEL,Pós-Doutorando,Amar,0
A - Ensino e Pesquisa,EEL,Pós-Doutorando,Bran,14
A - Ensino e Pesquisa,EEL,Pós-Doutorando,Indig,0
A - Ensino e Pesquisa,EEL,Pós-Doutorando,Pard,0
A - Ensino e Pesquisa,EEL,Pós-Doutorando,Pret,1
A - Ensino e Pesquisa,EEL,Pós-Doutorando,N/I,14
A - Ensino e Pesquisa,EERP,Graduação,Amar,11
A - Ensino e Pesquisa,EERP,Graduação,Bran,389
A - Ensino e Pesquisa,EERP,Graduação,Indig,1
A - Ensino e Pesquisa,EERP,Graduação,Pard,131
A - Ensino e Pesquisa,EERP,Graduação,Pret,37
A - Ensino e Pesquisa,EERP,Graduação,N/I,26
A - Ensino e Pesquisa,EERP,Pós-Graduação,Amar,1
A - Ensino e Pesquisa,EERP,Pós-Graduação,Bran,200
A - Ensino e Pesquisa,EERP,Pós-Graduação,Indig,0
A - Ensino e Pesquisa,EERP,Pós-Graduação,Pard,30
A - Ensino e Pesquisa,EERP,Pós-Graduação,Pret,26
A - Ensino e Pesquisa,EERP,Pós-Graduação,N/I,463
A - Ensino e Pesquisa,EERP,Pós-Doutorando,Amar,0
A - Ensino e Pesquisa,EERP,Pós-Doutorando,Bran,5
A - Ensino e Pesquisa,EERP,Pós-Doutorando,Indig,0
A - Ensino e Pesquisa,EERP,Pós-Doutorando,Pard,1
A - Ensino e Pesquisa,EERP,Pós-Doutorando,Pret,0
A - Ensino e Pesquisa,EERP,Pós-Doutorando,N/I,25
A - Ensino e Pesquisa,EESC,Graduação,Amar,143
A - Ensino e Pesquisa,EESC,Graduação,Bran,1900
A - Ensino e Pesquisa,EESC,Graduação,Indig,3
A - Ensino e Pesquisa,EESC,Graduação,Pard,320
A - Ensino e Pesquisa,EESC,Graduação,Pret,58
A - Ensino e Pesquisa,EESC,Graduação,N/I,259
A - Ensino e Pesquisa,EESC,Pós-Graduação,Amar,12
A - Ensino e Pesquisa,EESC,Pós-Graduação,Bran,379
A - Ensino e Pesquisa,EESC,Pós-Graduação,Indig,0
A - Ensino e Pesquisa,EESC,Pós-Graduação,Pard,58
A - Ensino e Pesquisa,EESC,Pós-Graduação,Pret,15
A - Ensino e Pesquisa,EESC,Pós-Graduação,N/I,1154
A - Ensino e Pesquisa,EESC,Pós-Doutorando,Amar,0
A - Ensino e Pesquisa,EESC,Pós-Doutorando,Bran,26
A - Ensino e Pesquisa,EESC,Pós-Doutorando,Indig,0
A - Ensino e Pesquisa,EESC,Pós-Doutorando,Pard,2
A - Ensino e Pesquisa,EESC,Pós-Doutorando,Pret,0
A - Ensino e Pesquisa,EESC,Pós-Doutorando,N/I,75
A - Ensino e Pesquisa,EP,Graduação,Amar,535
A - Ensino e Pesquisa,EP,Graduação,Bran,3228
A - Ensino e Pesquisa,EP,Graduação,Indig,5
A - Ensino e Pesquisa,EP,Graduação,Pard,622
A - Ensino e Pesquisa,EP,Graduação,Pret,122
A - Ensino e Pesquisa,EP,Graduação,N/I,744
A - Ensino e Pesquisa,EP,Pós-Graduação,Amar,9
A - Ensino e Pesquisa,EP,Pós-Graduação,Bran,330
A - Ensino e Pesquisa,EP,Pós-Graduação,Indig,6
A - Ensino e Pesquisa,EP,Pós-Graduação,Pard,52
A - Ensino e Pesquisa,EP,Pós-Graduação,Pret,25
A - Ensino e Pesquisa,EP,Pós-Graduação,N/I,2716
A - Ensino e Pesquisa,EP,Pós-Doutorando,Amar,8
A - Ensino e Pesquisa,EP,Pós-Doutorando,Bran,31
A - Ensino e Pesquisa,EP,Pós-Doutorando,Indig,0
A - Ensino e Pesquisa,EP,Pós-Doutorando,Pard,6
A - Ensino e Pesquisa,EP,Pós-Doutorando,Pret,1
A - Ensino e Pesquisa,EP,Pós-Doutorando,N/I,187
A - Ensino e Pesquisa,ESALQ,Graduação,Amar,65
A - Ensino e Pesquisa,ESALQ,Graduação,Bran,1703
A - Ensino e Pesquisa,ESALQ,Graduação,Indig,1
A - Ensino e Pesquisa,ESALQ,Graduação,Pard,262
A - Ensino e Pesquisa,ESALQ,Graduação,Pret,60
A - Ensino e Pesquisa,ESALQ,Graduação,N/I,199
A - Ensino e Pesquisa,ESALQ,Pós-Graduação,Amar,20
A - Ensino e Pesquisa,ESALQ,Pós-Graduação,Bran,405
A - Ensino e Pesquisa,ESALQ,Pós-Graduação,Indig,2
A - Ensino e Pesquisa,ESALQ,Pós-Graduação,Pard,72
A - Ensino e Pesquisa,ESALQ,Pós-Graduação,Pret,25
A - Ensino e Pesquisa,ESALQ,Pós-Graduação,N/I,619
A - Ensino e Pesquisa,ESALQ,Pós-Doutorando,Amar,6
A - Ensino e Pesquisa,ESALQ,Pós-Doutorando,Bran,105
A - Ensino e Pesquisa,ESALQ,Pós-Doutorando,Indig,0
A - Ensino e Pesquisa,ESALQ,Pós-Doutorando,Pard,14
A - Ensino e Pesquisa,ESALQ,Pós-Doutorando,Pret,2
A - Ensino e Pesquisa,ESALQ,Pós-Doutorando,N/I,64
A - Ensino e Pesquisa,FAU,Graduação,Amar,149
A - Ensino e Pesquisa,FAU,Graduação,Bran,874
A - Ensino e Pesquisa,FAU,Graduação,Indig,1
A - Ensino e Pesquisa,FAU,Graduação,Pard,175
A - Ensino e Pesquisa,FAU,Graduação,Pret,54
A - Ensino e Pesquisa,FAU,Graduação,N/I,70
A - Ensino e Pesquisa,FAU,Pós-Graduação,Amar,3
A - Ensino e Pesquisa,FAU,Pós-Graduação,Bran,72
A - Ensino e Pesquisa,FAU,Pós-Graduação,Indig,0
A - Ensino e Pesquisa,FAU,Pós-Graduação,Pard,3
A - Ensino e Pesquisa,FAU,Pós-Graduação,Pret,2
A - Ensino e Pesquisa,FAU,Pós-Graduação,N/I,822
A - Ensino e Pesquisa,FAU,Pós-Doutorando,Amar,0
A - Ensino e Pesquisa,FAU,Pós-Doutorando,Bran,13
A - Ensino e Pesquisa,FAU,Pós-Doutorando,Indig,0
A - Ensino e Pesquisa,FAU,Pós-Doutorando,Pard,0
A - Ensino e Pesquisa,FAU,Pós-Doutorando,Pret,0
A - Ensino e Pesquisa,FAU,Pós-Doutorando,N/I,22
A - Ensino e Pesquisa,FCF,Graduação,Amar,119
A - Ensino e Pesquisa,FCF,Graduação,Bran,620
A - Ensino e Pesquisa,FCF,Graduação,Indig,1
A - Ensino e Pesquisa,FCF,Graduação,Pard,141
A - Ensino e Pesquisa,FCF,Graduação,Pret,36
A - Ensino e Pesquisa,FCF,Graduação,N/I,19
A - Ensino e Pesquisa,FCF,Pós-Graduação,Amar,1
A - Ensino e Pesquisa,FCF,Pós-Graduação,Bran,67
A - Ensino e Pesquisa,FCF,Pós-Graduação,Indig,1
A - Ensino e Pesquisa,FCF,Pós-Graduação,Pard,9
A - Ensino e Pesquisa,FCF,Pós-Graduação,Pret,8
A - Ensino e Pesquisa,FCF,Pós-Graduação,N/I,299
A - Ensino e Pesquisa,FCF,Pós-Doutorando,Amar,0
A - Ensino e Pesquisa,FCF,Pós-Doutorando,Bran,15
A - Ensino e Pesquisa,FCF,Pós-Doutorando,Indig,0
A - Ensino e Pesquisa,FCF,Pós-Doutorando,Pard,1
A - Ensino e Pesquisa,FCF,Pós-Doutorando,Pret,1
A - Ensino e Pesquisa,FCF,Pós-Doutorando,N/I,49
A - Ensino e Pesquisa,FCFRP,Graduação,Amar,14
A - Ensino e Pesquisa,FCFRP,Graduação,Bran,309
A - Ensino e Pesquisa,FCFRP,Graduação,Indig,0
A - Ensino e Pesquisa,FCFRP,Graduação,Pard,41
A - Ensino e Pesquisa,FCFRP,Graduação,Pret,11
A - Ensino e Pesquisa,FCFRP,Graduação,N/I,78
A - Ensino e Pesquisa,FCFRP,Pós-Graduação,Amar,3
A - Ensino e Pesquisa,FCFRP,Pós-Graduação,Bran,73
A - Ensino e Pesquisa,FCFRP,Pós-Graduação,Indig,0
A - Ensino e Pesquisa,FCFRP,Pós-Graduação,Pard,14
A - Ensino e Pesquisa,FCFRP,Pós-Graduação,Pret,9
A - Ensino e Pesquisa,FCFRP,Pós-Graduação,N/I,196
A - Ensino e Pesquisa,FCFRP,Pós-Doutorando,Amar,0
A - Ensino e Pesquisa,FCFRP,Pós-Doutorando,Bran,10
A - Ensino e Pesquisa,FCFRP,Pós-Doutorando,Indig,0
A - Ensino e Pesquisa,FCFRP,Pós-Doutorando,Pard,1
A - Ensino e Pesquisa,FCFRP,Pós-Doutorando,Pret,0
A - Ensino e Pesquisa,FCFRP,Pós-Doutorando,N/I,61
A - Ensino e Pesquisa,FD,Graduação,Amar,130
A - Ensino e Pesquisa,FD,Graduação,Bran,1695
A - Ensino e Pesquisa,FD,Graduação,Indig,1
A - Ensino e Pesquisa,FD,Graduação,Pard,397
A - Ensino e Pesquisa,FD,Graduação,Pret,112
A - Ensino e Pesquisa,FD,Graduação,N/I,125
A - Ensino e Pesquisa,FD,Pós-Graduação,Amar,4
A - Ensino e Pesquisa,FD,Pós-Graduação,Bran,91
A - Ensino e Pesquisa,FD,Pós-Graduação,Indig,0
A - Ensino e Pesquisa,FD,Pós-Graduação,Pard,11
A - Ensino e Pesquisa,FD,Pós-Graduação,Pret,1
A - Ensino e Pesquisa,FD,Pós-Graduação,N/I,1556
A - Ensino e Pesquisa,FD,Pós-Doutorando,Amar,0
A - Ensino e Pesquisa,FD,Pós-Doutorando,Bran,6
A - Ensino e Pesquisa,FD,Pós-Doutorando,Indig,0
A - Ensino e Pesquisa,FD,Pós-Doutorando,Pard,0
A - Ensino e Pesquisa,FD,Pós-Doutorando,Pret,0
A - Ensino e Pesquisa,FD,Pós-Doutorando,N/I,44
A - Ensino e Pesquisa,FDRP,Graduação,Amar,3
A - Ensino e Pesquisa,FDRP,Graduação,Bran,358
A - Ensino e Pesquisa,FDRP,Graduação,Indig,0
A - Ensino e Pesquisa,FDRP,Graduação,Pard,82
A - Ensino e Pesquisa,FDRP,Graduação,Pret,23
A - Ensino e Pesquisa,FDRP,Graduação,N/I,32
A - Ensino e Pesquisa,FDRP,Pós-Graduação,Amar,0
A - Ensino e Pesquisa,FDRP,Pós-Graduação,Bran,9
A - Ensino e Pesquisa,FDRP,Pós-Graduação,Indig,0
A - Ensino e Pesquisa,FDRP,Pós-Graduação,Pard,1
A - Ensino e Pesquisa,FDRP,Pós-Graduação,Pret,0
A - Ensino e Pesquisa,FDRP,Pós-Graduação,N/I,100
A - Ensino e Pesquisa,FDRP,Pós-Doutorando,Amar,0
A - Ensino e Pesquisa,FDRP,Pós-Doutorando,Bran,2
A - Ensino e Pesquisa,FDRP,Pós-Doutorando,Indig,0
A - Ensino e Pesquisa,FDRP,Pós-Doutorando,Pard,0
A - Ensino e Pesquisa,FDRP,Pós-Doutorando,Pret,0
A - Ensino e Pesquisa,FDRP,Pós-Doutorando,N/I,3
A - Ensino e Pesquisa,FE,Graduação,Amar,34
A - Ensino e Pesquisa,FE,Graduação,Bran,578
A - Ensino e Pesquisa,FE,Graduação,Indig,1
A - Ensino e Pesquisa,FE,Graduação,Pard,206
A - Ensino e Pesquisa,FE,Graduação,Pret,76
A - Ensino e Pesquisa,FE,Graduação,N/I,87
A - Ensino e Pesquisa,FE,Pós-Graduação,Amar,2
A - Ensino e Pesquisa,FE,Pós-Graduação,Bran,62
A - Ensino e Pesquisa,FE,Pós-Graduação,Indig,0
A - Ensino e Pesquisa,FE,Pós-Graduação,Pard,13
A - Ensino e Pesquisa,FE,Pós-Graduação,Pret,5
A - Ensino e Pesquisa,FE,Pós-Graduação,N/I,731
A - Ensino e Pesquisa,FE,Pós-Doutorando,Amar,0
A - Ensino e Pesquisa,FE,Pós-Doutorando,Bran,5
A - Ensino e Pesquisa,FE,Pós-Doutorando,Indig,0
A - Ensino e Pesquisa,FE,Pós-Doutorando,Pard,2
A - Ensino e Pesquisa,FE,Pós-Doutorando,Pret,2
A - Ensino e Pesquisa,FE,Pós-Doutorando,N/I,44
A - Ensino e Pesquisa,FEA,Graduação,Amar,285
A - Ensino e Pesquisa,FEA,Graduação,Bran,2063
A - Ensino e Pesquisa,FEA,Graduação,Indig,5
A - Ensino e Pesquisa,FEA,Graduação,Pard,456
A - Ensino e Pesquisa,FEA,Graduação,Pret,93
A - Ensino e Pesquisa,FEA,Graduação,N/I,140
A - Ensino e Pesquisa,FEA,Pós-Graduação,Amar,17
A - Ensino e Pesquisa,FEA,Pós-Graduação,Bran,150
A - Ensino e Pesquisa,FEA,Pós-Graduação,Indig,0
A - Ensino e Pesquisa,FEA,Pós-Graduação,Pard,26
A - Ensino e Pesquisa,FEA,Pós-Graduação,Pret,5
A - Ensino e Pesquisa,FEA,Pós-Graduação,N/I,866
A - Ensino e Pesquisa,FEA,Pós-Doutorando,Amar,0
A - Ensino e Pesquisa,FEA,Pós-Doutorando,Bran,12
A - Ensino e Pesquisa,FEA,Pós-Doutorando,Indig,0
A - Ensino e Pesquisa,FEA,Pós-Doutorando,Pard,0
A - Ensino e Pesquisa,FEA,Pós-Doutorando,Pret,0
A - Ensino e Pesquisa,FEA,Pós-Doutorando,N/I,23
A - Ensino e Pesquisa,FEARP,Graduação,Amar,34
A - Ensino e Pesquisa,FEARP,Graduação,Bran,1159
A - Ensino e Pesquisa,FEARP,Graduação,Indig,1
A - Ensino e Pesquisa,FEARP,Graduação,Pard,185
A - Ensino e Pesquisa,FEARP,Graduação,Pret,37
A - Ensino e Pesquisa,FEARP,Graduação,N/I,26
A - Ensino e Pesquisa,FEARP,Pós-Graduação,Amar,8
A - Ensino e Pesquisa,FEARP,Pós-Graduação,Bran,190
A - Ensino e Pesquisa,FEARP,Pós-Graduação,Indig,0
A - Ensino e Pesquisa,FEARP,Pós-Graduação,Pard,30
A - Ensino e Pesquisa,FEARP,Pós-Graduação,Pret,7
A - Ensino e Pesquisa,FEARP,Pós-Graduação,N/I,49
A - Ensino e Pesquisa,FEARP,Pós-Doutorando,Amar,0
A - Ensino e Pesquisa,FEARP,Pós-Doutorando,Bran,5
A - Ensino e Pesquisa,FEARP,Pós-Doutorando,Indig,0
A - Ensino e Pesquisa,FEARP,Pós-Doutorando,Pard,1
A - Ensino e Pesquisa,FEARP,Pós-Doutorando,Pret,0
A - Ensino e Pesquisa,FEARP,Pós-Doutorando,N/I,15
A - Ensino e Pesquisa,FFCLRP,Graduação,Amar,49
A - Ensino e Pesquisa,FFCLRP,Graduação,Bran,1227
A - Ensino e Pesquisa,FFCLRP,Graduação,Indig,5
A - Ensino e Pesquisa,FFCLRP,Graduação,Pard,335
A - Ensino e Pesquisa,FFCLRP,Graduação,Pret,83
A - Ensino e Pesquisa,FFCLRP,Graduação,N/I,212
A - Ensino e Pesquisa,FFCLRP,Pós-Graduação,Amar,0
A - Ensino e Pesquisa,FFCLRP,Pós-Graduação,Bran,207
A - Ensino e Pesquisa,FFCLRP,Pós-Graduação,Indig,1
A - Ensino e Pesquisa,FFCLRP,Pós-Graduação,Pard,9
A - Ensino e Pesquisa,FFCLRP,Pós-Graduação,Pret,7
A - Ensino e Pesquisa,FFCLRP,Pós-Graduação,N/I,815
A - Ensino e Pesquisa,FFCLRP,Pós-Doutorando,Amar,0
A - Ensino e Pesquisa,FFCLRP,Pós-Doutorando,Bran,21
A - Ensino e Pesquisa,FFCLRP,Pós-Doutorando,Indig,0
A - Ensino e Pesquisa,FFCLRP,Pós-Doutorando,Pard,3
A - Ensino e Pesquisa,FFCLRP,Pós-Doutorando,Pret,0
A - Ensino e Pesquisa,FFCLRP,Pós-Doutorando,N/I,83
A - Ensino e Pesquisa,FFLCH,Graduação,Amar,301
A - Ensino e Pesquisa,FFLCH,Graduação,Bran,5778
A - Ensino e Pesquisa,FFLCH,Graduação,Indig,24
A - Ensino e Pesquisa,FFLCH,Graduação,Pard,1678
A - Ensino e Pesquisa,FFLCH,Graduação,Pret,582
A - Ensino e Pesquisa,FFLCH,Graduação,N/I,877
A - Ensino e Pesquisa,FFLCH,Pós-Graduação,Amar,21
A - Ensino e Pesquisa,FFLCH,Pós-Graduação,Bran,616
A - Ensino e Pesquisa,FFLCH,Pós-Graduação,Indig,19
A - Ensino e Pesquisa,FFLCH,Pós-Graduação,Pard,106
A - Ensino e Pesquisa,FFLCH,Pós-Graduação,Pret,101
A - Ensino e Pesquisa,FFLCH,Pós-Graduação,N/I,3314
A - Ensino e Pesquisa,FFLCH,Pós-Doutorando,Amar,1
A - Ensino e Pesquisa,FFLCH,Pós-Doutorando,Bran,54
A - Ensino e Pesquisa,FFLCH,Pós-Doutorando,Indig,0
A - Ensino e Pesquisa,FFLCH,Pós-Doutorando,Pard,0
A - Ensino e Pesquisa,FFLCH,Pós-Doutorando,Pret,2
A - Ensino e Pesquisa,FFLCH,Pós-Doutorando,N/I,337
A - Ensino e Pesquisa,FM,Graduação,Amar,148
A - Ensino e Pesquisa,FM,Graduação,Bran,910
A - Ensino e Pesquisa,FM,Graduação,Indig,2
A - Ensino e Pesquisa,FM,Graduação,Pard,229
A - Ensino e Pesquisa,FM,Graduação,Pret,43
